province,province_folder,kabupaten,year,tmax_annual,tmin_annual,tmean_annual,ppt_annual,ppt_std,credit_score
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA BARAT,2024,32.39,24.3,28.34,218.1,87.56,584
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA BARAT,2025,31.75,23.84,27.8,405.4,111.22,559
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA PUSAT,2021,31.56,23.68,27.62,245.3,108.31,607
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA PUSAT,2022,31.57,23.6,27.59,312.8,45.75,605
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA PUSAT,2023,31.82,23.61,27.72,318.6,121.25,552
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA PUSAT,2024,32.34,24.27,28.31,237.0,100.18,591
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA PUSAT,2025,32.24,24.23,28.23,363.0,120.06,590
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA SELATAN,2021,31.75,23.84,27.79,248.0,80.55,582
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA SELATAN,2022,31.49,23.53,27.51,259.5,69.63,583
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA SELATAN,2023,32.32,24.01,28.16,212.7,94.07,566
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA SELATAN,2024,33.25,24.99,29.12,470.2,87.93,569
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA SELATAN,2025,31.83,23.9,27.86,393.8,100.14,592
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA TIMUR,2021,32.77,24.64,28.71,358.6,95.85,570
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA TIMUR,2022,32.15,24.06,28.1,350.9,55.02,589
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA TIMUR,2023,32.83,24.42,28.63,280.1,111.86,576
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA TIMUR,2024,33.34,25.06,29.2,319.9,93.39,550
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA TIMUR,2025,32.14,24.15,28.15,406.8,77.66,594
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA UTARA,2021,32.03,24.05,28.04,280.4,101.67,565
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA UTARA,2022,32.49,24.33,28.41,277.5,43.41,594
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA UTARA,2023,31.9,23.67,27.79,254.5,104.0,569
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA UTARA,2024,33.73,25.38,29.55,243.4,99.18,546
DKI Jakarta,dki_jakarta,KOTA ADM. JAKARTA UTARA,2025,32.19,24.2,28.2,436.5,88.48,567
Gorontalo,gorontalo,KAB. BOALEMO,2021,30.79,21.98,26.39,1503.1,50.08,629
Gorontalo,gorontalo,KAB. BOALEMO,2022,30.35,21.61,25.98,1527.2,52.92,603
Gorontalo,gorontalo,KAB. BOALEMO,2023,30.73,21.6,26.16,1066.6,56.24,596
Gorontalo,gorontalo,KAB. BOALEMO,2024,31.54,22.82,27.18,1239.6,70.59,622
Gorontalo,gorontalo,KAB. BOALEMO,2025,30.79,22.33,26.56,1691.2,72.21,614
Gorontalo,gorontalo,KAB. BONE BOLANGO,2021,30.38,21.64,26.01,1604.9,25.56,589
Gorontalo,gorontalo,KAB. BONE BOLANGO,2022,29.48,20.91,25.19,1546.9,29.28,628
Gorontalo,gorontalo,KAB. BONE BOLANGO,2023,30.73,21.6,26.17,1112.7,70.4,574
Gorontalo,gorontalo,KAB. BONE BOLANGO,2024,30.66,22.11,26.39,1259.0,92.06,579
Gorontalo,gorontalo,KAB. BONE BOLANGO,2025,30.92,22.44,26.68,1558.0,100.89,539
Gorontalo,gorontalo,KAB. GORONTALO,2021,30.12,21.44,25.78,1332.4,36.91,622
Gorontalo,gorontalo,KAB. GORONTALO,2022,30.55,21.77,26.16,1531.1,33.19,602
Gorontalo,gorontalo,KAB. GORONTALO,2023,31.42,22.15,26.78,955.9,88.4,585
Gorontalo,gorontalo,KAB. GORONTALO,2024,30.9,22.31,26.6,1450.8,84.12,569
Gorontalo,gorontalo,KAB. GORONTALO,2025,30.83,22.36,26.59,1611.5,79.91,597
Gorontalo,gorontalo,KAB. GORONTALO UTARA,2021,30.98,22.12,26.55,1560.8,50.23,600
Gorontalo,gorontalo,KAB. GORONTALO UTARA,2022,30.93,22.07,26.5,1504.5,58.41,626
Gorontalo,gorontalo,KAB. GORONTALO UTARA,2023,30.91,21.74,26.32,1200.1,66.14,622
Gorontalo,gorontalo,KAB. GORONTALO UTARA,2024,30.23,21.77,26.0,1371.7,68.76,621
Gorontalo,gorontalo,KAB. GORONTALO UTARA,2025,31.02,22.51,26.77,1513.8,66.5,594
Gorontalo,gorontalo,KAB. POHUWATO,2021,29.71,21.11,25.41,1418.2,20.0,667
Gorontalo,gorontalo,KAB. POHUWATO,2022,29.78,21.15,25.47,1572.5,48.6,601
Gorontalo,gorontalo,KAB. POHUWATO,2023,31.46,22.18,26.82,978.6,66.03,572
Gorontalo,gorontalo,KAB. POHUWATO,2024,30.94,22.34,26.64,1268.8,101.53,584
Gorontalo,gorontalo,KAB. POHUWATO,2025,31.04,22.53,26.78,1548.3,73.6,629
Gorontalo,gorontalo,KOTA GORONTALO,2021,30.76,21.95,26.35,1291.1,43.58,609
Gorontalo,gorontalo,KOTA GORONTALO,2022,30.24,21.52,25.88,1431.5,32.59,622
Gorontalo,gorontalo,KOTA GORONTALO,2023,32.14,22.73,27.43,1107.3,58.17,565
Gorontalo,gorontalo,KOTA GORONTALO,2024,31.23,22.57,26.9,1473.4,92.85,599
Gorontalo,gorontalo,KOTA GORONTALO,2025,30.63,22.2,26.42,1514.2,83.67,611
Jambi,jambi,KAB.  KERINCI,2021,30.22,21.78,26.0,1703.0,71.22,620
Jambi,jambi,KAB.  KERINCI,2022,30.64,21.88,26.26,1603.2,75.03,591
Jambi,jambi,KAB.  KERINCI,2023,30.61,21.98,26.3,1545.9,74.38,591
Jambi,jambi,KAB.  KERINCI,2024,31.73,23.03,27.38,1698.2,105.5,553
Jambi,jambi,KAB.  KERINCI,2025,29.91,21.54,25.73,1686.8,111.26,597
Jambi,jambi,KAB.  MERANGIN,2021,30.29,21.84,26.06,1585.5,61.33,595
Jambi,jambi,KAB.  MERANGIN,2022,31.18,22.32,26.75,1784.2,61.82,581
Jambi,jambi,KAB.  MERANGIN,2023,30.53,21.91,26.22,1389.5,93.92,588
Jambi,jambi,KAB.  MERANGIN,2024,30.36,21.93,26.14,1661.8,90.24,591
Jambi,jambi,KAB.  MERANGIN,2025,30.35,21.9,26.12,1764.2,97.65,587
Jambi,jambi,KAB.  MUARO JAMBI,2021,30.81,22.26,26.53,1533.4,39.73,620
Jambi,jambi,KAB.  MUARO JAMBI,2022,30.22,21.55,25.89,1729.8,80.53,605
Jambi,jambi,KAB.  MUARO JAMBI,2023,30.28,21.71,26.0,1466.2,84.14,598
Jambi,jambi,KAB.  MUARO JAMBI,2024,30.78,22.27,26.52,1753.1,125.06,580
Jambi,jambi,KAB.  MUARO JAMBI,2025,29.36,21.11,25.23,1830.6,125.6,583
Jambi,jambi,KAB. BATANGHARI,2021,29.71,21.38,25.55,1663.1,69.11,618
Jambi,jambi,KAB. BATANGHARI,2022,30.24,21.57,25.9,1602.0,45.2,621
Jambi,jambi,KAB. BATANGHARI,2023,30.5,21.89,26.19,1473.7,92.87,572
Jambi,jambi,KAB. BATANGHARI,2024,30.68,22.19,26.44,1744.1,72.54,616
Jambi,jambi,KAB. BATANGHARI,2025,30.73,22.2,26.46,1573.3,99.46,576
Jambi,jambi,KAB. BUNGO,2021,29.47,21.18,25.32,1527.9,79.11,617
Jambi,jambi,KAB. BUNGO,2022,29.88,21.28,25.58,1673.7,54.57,638
Jambi,jambi,KAB. BUNGO,2023,30.75,22.09,26.42,1386.0,65.47,617
Jambi,jambi,KAB. BUNGO,2024,31.37,22.74,27.05,1642.9,91.92,584
Jambi,jambi,KAB. BUNGO,2025,29.94,21.57,25.75,1832.5,117.65,587
Jambi,jambi,KAB. SAROLANGUN,2021,29.85,21.49,25.67,1603.5,56.87,634
Jambi,jambi,KAB. SAROLANGUN,2022,31.15,22.29,26.72,1676.6,61.72,609
Jambi,jambi,KAB. SAROLANGUN,2023,31.03,22.31,26.67,1399.0,80.83,583
Jambi,jambi,KAB. SAROLANGUN,2024,30.77,22.26,26.51,1676.6,114.71,570
Jambi,jambi,KAB. SAROLANGUN,2025,30.52,22.03,26.27,1716.6,115.89,554
Jambi,jambi,KAB. TANJUNG JABUNG BARAT,2021,29.99,21.59,25.79,1637.7,31.72,631
Jambi,jambi,KAB. TANJUNG JABUNG BARAT,2022,30.57,21.83,26.2,1673.7,70.24,602
Jambi,jambi,KAB. TANJUNG JABUNG BARAT,2023,29.07,20.74,24.9,1546.9,82.63,637
Jambi,jambi,KAB. TANJUNG JABUNG BARAT,2024,31.42,22.78,27.1,1599.2,124.46,574
Jambi,jambi,KAB. TANJUNG JABUNG BARAT,2025,29.62,21.32,25.47,1662.6,133.61,610
Jambi,jambi,KAB. TANJUNG JABUNG TIMUR,2021,29.93,21.55,25.74,1648.8,74.75,600
Jambi,jambi,KAB. TANJUNG JABUNG TIMUR,2022,30.36,21.66,26.01,1658.0,60.75,628
Jambi,jambi,KAB. TANJUNG JABUNG TIMUR,2023,31.72,22.86,27.29,1375.3,87.74,572
Jambi,jambi,KAB. TANJUNG JABUNG TIMUR,2024,31.39,22.76,27.08,1770.8,133.08,577
Jambi,jambi,KAB. TANJUNG JABUNG TIMUR,2025,30.47,21.99,26.23,1621.0,129.4,558
Jambi,jambi,KAB. TEBO,2021,29.45,21.17,25.31,1655.6,50.38,632
Jambi,jambi,KAB. TEBO,2022,30.08,21.44,25.76,1672.3,60.09,585
Jambi,jambi,KAB. TEBO,2023,30.73,22.07,26.4,1509.0,91.52,588
Jambi,jambi,KAB. TEBO,2024,30.74,22.24,26.49,1759.5,133.11,581
Jambi,jambi,KAB. TEBO,2025,29.54,21.25,25.39,1760.3,115.42,591
Jambi,jambi,KOTA JAMBI,2021,29.88,21.51,25.69,1741.5,59.45,602
Jambi,jambi,KOTA JAMBI,2022,30.17,21.51,25.84,1632.2,55.51,628
Jambi,jambi,KOTA JAMBI,2023,29.97,21.46,25.71,1264.7,108.64,594
Jambi,jambi,KOTA JAMBI,2024,30.44,22.0,26.22,1603.1,82.97,593
Jambi,jambi,KOTA JAMBI,2025,29.83,21.48,25.66,1606.6,129.53,590
Jambi,jambi,KOTA SUNGAI PENUH,2021,30.53,22.03,26.28,1576.4,95.48,633
Jambi,jambi,KOTA SUNGAI PENUH,2022,30.6,21.86,26.23,1620.0,20.0,642
Jambi,jambi,KOTA SUNGAI PENUH,2023,31.66,22.81,27.24,1268.7,60.04,610
Jambi,jambi,KOTA SUNGAI PENUH,2024,31.38,22.75,27.06,1877.6,136.04,571
Jambi,jambi,KOTA SUNGAI PENUH,2025,30.43,21.96,26.2,1760.1,117.7,588
Jawa Barat,jawa_barat,KAB. BANDUNG,2021,29.75,20.58,25.17,1833.5,127.57,555
Jawa Barat,jawa_barat,KAB. BANDUNG,2022,29.27,20.24,24.75,1836.3,85.22,606
Jawa Barat,jawa_barat,KAB. BANDUNG,2023,28.93,19.46,24.2,1174.5,87.19,613
Jawa Barat,jawa_barat,KAB. BANDUNG,2024,29.47,20.23,24.85,1718.5,157.75,554
Jawa Barat,jawa_barat,KAB. BANDUNG,2025,29.94,20.87,25.4,1920.5,82.78,590
Jawa Barat,jawa_barat,KAB. BANDUNG BARAT,2021,29.85,20.65,25.25,1732.4,122.63,562
Jawa Barat,jawa_barat,KAB. BANDUNG BARAT,2022,29.57,20.48,25.03,1819.1,91.01,608
Jawa Barat,jawa_barat,KAB. BANDUNG BARAT,2023,29.11,19.6,24.36,1134.3,106.82,621
Jawa Barat,jawa_barat,KAB. BANDUNG BARAT,2024,29.22,20.04,24.63,1739.3,136.58,611
Jawa Barat,jawa_barat,KAB. BANDUNG BARAT,2025,29.76,20.73,25.24,2064.1,118.09,601
Jawa Barat,jawa_barat,KAB. BEKASI,2021,29.44,20.33,24.88,1776.6,127.84,581
Jawa Barat,jawa_barat,KAB. BEKASI,2022,29.57,20.48,25.02,1900.5,90.04,580
Jawa Barat,jawa_barat,KAB. BEKASI,2023,29.43,19.86,24.64,1129.4,80.98,589
Jawa Barat,jawa_barat,KAB. BEKASI,2024,30.9,21.37,26.14,1604.6,126.48,556
Jawa Barat,jawa_barat,KAB. BEKASI,2025,29.12,20.22,24.67,2117.8,93.2,601
Jawa Barat,jawa_barat,KAB. BOGOR,2021,30.0,20.78,25.39,1757.1,130.19,584
Jawa Barat,jawa_barat,KAB. BOGOR,2022,28.88,19.93,24.4,2068.2,71.62,612
Jawa Barat,jawa_barat,KAB. BOGOR,2023,29.93,20.26,25.1,1233.1,108.23,602
Jawa Barat,jawa_barat,KAB. BOGOR,2024,29.93,20.6,25.26,1693.7,137.53,581
Jawa Barat,jawa_barat,KAB. BOGOR,2025,29.41,20.45,24.93,2123.3,130.78,595
Jawa Barat,jawa_barat,KAB. CIAMIS,2021,29.1,20.06,24.58,1701.4,124.68,619
Jawa Barat,jawa_barat,KAB. CIAMIS,2022,30.59,21.29,25.94,1832.3,114.02,567
Jawa Barat,jawa_barat,KAB. CIAMIS,2023,30.62,20.81,25.71,1138.1,110.56,592
Jawa Barat,jawa_barat,KAB. CIAMIS,2024,30.84,21.33,26.08,1673.7,133.82,573
Jawa Barat,jawa_barat,KAB. CIAMIS,2025,29.19,20.27,24.73,1965.0,87.88,611
Jawa Barat,jawa_barat,KAB. CIANJUR,2021,28.76,19.79,24.28,1813.7,114.45,624
Jawa Barat,jawa_barat,KAB. CIANJUR,2022,29.41,20.36,24.89,1772.1,94.39,623
Jawa Barat,jawa_barat,KAB. CIANJUR,2023,30.19,20.47,25.33,1022.9,107.63,579
Jawa Barat,jawa_barat,KAB. CIANJUR,2024,30.64,21.17,25.9,1607.3,161.96,561
Jawa Barat,jawa_barat,KAB. CIANJUR,2025,29.69,20.67,25.18,1989.8,96.79,609
Jawa Barat,jawa_barat,KAB. CIREBON,2021,29.65,20.5,25.08,1817.1,134.08,586
Jawa Barat,jawa_barat,KAB. CIREBON,2022,28.84,19.89,24.37,1910.1,68.23,638
Jawa Barat,jawa_barat,KAB. CIREBON,2023,29.72,20.09,24.91,1110.1,90.99,611
Jawa Barat,jawa_barat,KAB. CIREBON,2024,30.64,21.17,25.9,1791.4,146.01,598
Jawa Barat,jawa_barat,KAB. CIREBON,2025,28.93,20.07,24.5,2020.9,115.82,585
Jawa Barat,jawa_barat,KAB. GARUT,2021,29.45,20.33,24.89,1996.5,131.9,592
Jawa Barat,jawa_barat,KAB. GARUT,2022,29.39,20.34,24.87,1871.8,91.43,598
Jawa Barat,jawa_barat,KAB. GARUT,2023,29.7,20.07,24.89,1239.1,116.37,606
Jawa Barat,jawa_barat,KAB. GARUT,2024,29.63,20.36,24.99,1597.6,109.33,576
Jawa Barat,jawa_barat,KAB. GARUT,2025,29.73,20.71,25.22,1957.9,65.33,623
Jawa Barat,jawa_barat,KAB. INDRAMAYU,2021,29.57,20.43,25.0,2010.4,125.91,585
Jawa Barat,jawa_barat,KAB. INDRAMAYU,2022,29.72,20.6,25.16,1903.1,87.95,597
Jawa Barat,jawa_barat,KAB. INDRAMAYU,2023,30.24,20.5,25.37,1159.2,106.03,571
Jawa Barat,jawa_barat,KAB. INDRAMAYU,2024,30.18,20.8,25.49,1650.6,151.75,568
Jawa Barat,jawa_barat,KAB. INDRAMAYU,2025,29.39,20.43,24.91,1985.7,105.67,622
Jawa Barat,jawa_barat,KAB. KARAWANG,2021,28.93,19.92,24.42,1813.2,125.87,603
Jawa Barat,jawa_barat,KAB. KARAWANG,2022,29.84,20.7,25.27,1934.5,89.06,615
Jawa Barat,jawa_barat,KAB. KARAWANG,2023,30.19,20.46,25.32,1293.6,110.39,617
Jawa Barat,jawa_barat,KAB. KARAWANG,2024,30.03,20.68,25.35,1599.1,120.89,594
Jawa Barat,jawa_barat,KAB. KARAWANG,2025,29.33,20.38,24.85,1997.4,94.82,602
Jawa Barat,jawa_barat,KAB. KUNINGAN,2021,29.4,20.3,24.85,1853.4,124.95,604
Jawa Barat,jawa_barat,KAB. KUNINGAN,2022,29.54,20.46,25.0,1901.7,59.8,615
Jawa Barat,jawa_barat,KAB. KUNINGAN,2023,29.31,19.76,24.53,1170.9,83.88,608
Jawa Barat,jawa_barat,KAB. KUNINGAN,2024,30.32,20.91,25.62,1826.5,155.15,548
Jawa Barat,jawa_barat,KAB. KUNINGAN,2025,29.37,20.42,24.9,2165.4,99.85,622
Jawa Barat,jawa_barat,KAB. MAJALENGKA,2021,29.21,20.14,24.67,1761.9,121.47,595
Jawa Barat,jawa_barat,KAB. MAJALENGKA,2022,29.1,20.11,24.61,1910.2,91.84,618
Jawa Barat,jawa_barat,KAB. MAJALENGKA,2023,29.78,20.14,24.96,1217.4,119.88,578
Jawa Barat,jawa_barat,KAB. MAJALENGKA,2024,30.5,21.05,25.78,1585.3,98.56,599
Jawa Barat,jawa_barat,KAB. MAJALENGKA,2025,29.95,20.88,25.41,1936.8,94.25,591
Jawa Barat,jawa_barat,KAB. PANGANDARAN,2021,28.79,19.81,24.3,1666.8,134.13,600
Jawa Barat,jawa_barat,KAB. PANGANDARAN,2022,29.68,20.57,25.12,1850.4,50.57,638
Jawa Barat,jawa_barat,KAB. PANGANDARAN,2023,29.5,19.92,24.71,1213.8,79.84,627
Jawa Barat,jawa_barat,KAB. PANGANDARAN,2024,30.11,20.75,25.43,1702.9,145.56,578
Jawa Barat,jawa_barat,KAB. PANGANDARAN,2025,29.54,20.55,25.05,1968.3,115.57,573
Jawa Barat,jawa_barat,KAB. PURWAKARTA,2021,29.3,20.21,24.76,1808.8,112.0,649
Jawa Barat,jawa_barat,KAB. PURWAKARTA,2022,29.08,20.09,24.58,1825.8,86.84,644
Jawa Barat,jawa_barat,KAB. PURWAKARTA,2023,30.63,20.82,25.73,1072.7,77.82,610
Jawa Barat,jawa_barat,KAB. PURWAKARTA,2024,30.76,21.26,26.01,1687.3,126.83,566
Jawa Barat,jawa_barat,KAB. PURWAKARTA,2025,30.0,20.92,25.46,1997.7,125.01,587
Jawa Barat,jawa_barat,KAB. SUBANG,2021,29.71,20.55,25.13,1772.0,158.36,570
Jawa Barat,jawa_barat,KAB. SUBANG,2022,28.99,20.02,24.51,1955.9,93.92,635
Jawa Barat,jawa_barat,KAB. SUBANG,2023,30.43,20.66,25.54,1307.3,102.5,596
Jawa Barat,jawa_barat,KAB. SUBANG,2024,29.64,20.37,25.01,1740.9,126.7,581
Jawa Barat,jawa_barat,KAB. SUBANG,2025,30.49,21.31,25.9,2057.1,92.14,588
Jawa Barat,jawa_barat,KAB. SUKABUMI,2021,29.47,20.35,24.91,1703.2,111.43,619
Jawa Barat,jawa_barat,KAB. SUKABUMI,2022,29.9,20.74,25.32,1844.0,73.73,636
Jawa Barat,jawa_barat,KAB. SUKABUMI,2023,30.05,20.35,25.2,1277.3,112.81,616
Jawa Barat,jawa_barat,KAB. SUKABUMI,2024,30.52,21.07,25.8,1643.5,115.54,597
Jawa Barat,jawa_barat,KAB. SUKABUMI,2025,30.23,21.1,25.67,2020.4,93.86,595
Jawa Barat,jawa_barat,KAB. SUMEDANG,2021,30.04,20.81,25.42,1855.5,132.84,536
Jawa Barat,jawa_barat,KAB. SUMEDANG,2022,30.38,21.13,25.75,1845.1,103.35,597
Jawa Barat,jawa_barat,KAB. SUMEDANG,2023,29.81,20.16,24.98,1203.9,124.95,591
Jawa Barat,jawa_barat,KAB. SUMEDANG,2024,30.28,20.88,25.58,1747.1,152.96,575
Jawa Barat,jawa_barat,KAB. SUMEDANG,2025,29.3,20.36,24.83,1979.0,81.95,618
Jawa Barat,jawa_barat,KAB. TASIKMALAYA,2021,28.39,19.49,23.94,1975.5,109.46,598
Jawa Barat,jawa_barat,KAB. TASIKMALAYA,2022,29.19,20.17,24.68,1874.4,94.04,622
Jawa Barat,jawa_barat,KAB. TASIKMALAYA,2023,30.19,20.46,25.32,1251.2,93.28,609
Jawa Barat,jawa_barat,KAB. TASIKMALAYA,2024,29.94,20.61,25.27,1726.7,133.14,596
Jawa Barat,jawa_barat,KAB. TASIKMALAYA,2025,30.28,21.15,25.71,2085.5,108.65,606
Jawa Barat,jawa_barat,KOTA BANDUNG,2021,29.71,20.54,25.12,1904.9,128.72,600
Jawa Barat,jawa_barat,KOTA BANDUNG,2022,28.65,19.74,24.2,1928.5,79.66,621
Jawa Barat,jawa_barat,KOTA BANDUNG,2023,29.51,19.92,24.72,1229.3,120.6,596
Jawa Barat,jawa_barat,KOTA BANDUNG,2024,30.03,20.68,25.36,1728.8,162.4,574
Jawa Barat,jawa_barat,KOTA BANDUNG,2025,29.6,20.6,25.1,2254.3,106.11,604
Jawa Barat,jawa_barat,KOTA BANJAR,2021,28.49,19.57,24.03,1871.3,131.72,622
Jawa Barat,jawa_barat,KOTA BANJAR,2022,29.94,20.78,25.36,1950.4,87.35,615
Jawa Barat,jawa_barat,KOTA BANJAR,2023,29.17,19.65,24.41,1165.7,89.27,647
Jawa Barat,jawa_barat,KOTA BANJAR,2024,29.73,20.44,25.09,1751.2,161.92,610
Jawa Barat,jawa_barat,KOTA BANJAR,2025,29.68,20.66,25.17,1950.5,104.29,603
Jawa Barat,jawa_barat,KOTA BEKASI,2021,29.97,20.76,25.36,1762.2,123.99,532
Jawa Barat,jawa_barat,KOTA BEKASI,2022,29.31,20.27,24.79,1833.8,99.16,628
Jawa Barat,jawa_barat,KOTA BEKASI,2023,29.72,20.09,24.9,1216.0,88.71,600
Jawa Barat,jawa_barat,KOTA BEKASI,2024,29.8,20.5,25.15,1761.9,131.28,577
Jawa Barat,jawa_barat,KOTA BEKASI,2025,30.34,21.19,25.77,2014.2,100.99,588
Jawa Barat,jawa_barat,KOTA BOGOR,2021,29.84,20.65,25.25,1697.5,99.59,595
Jawa Barat,jawa_barat,KOTA BOGOR,2022,28.53,19.65,24.09,1997.6,81.15,637
Jawa Barat,jawa_barat,KOTA BOGOR,2023,31.06,21.16,26.11,1137.3,104.79,559
Jawa Barat,jawa_barat,KOTA BOGOR,2024,30.79,21.29,26.04,1864.6,167.79,543
Jawa Barat,jawa_barat,KOTA BOGOR,2025,30.08,20.99,25.54,2128.1,106.51,600
Jawa Barat,jawa_barat,KOTA CIMAHI,2021,29.76,20.59,25.18,1766.9,113.73,606
Jawa Barat,jawa_barat,KOTA CIMAHI,2022,29.3,20.26,24.78,1883.0,82.63,626
Jawa Barat,jawa_barat,KOTA CIMAHI,2023,30.13,20.41,25.27,1258.8,103.35,584
Jawa Barat,jawa_barat,KOTA CIMAHI,2024,30.76,21.27,26.01,1612.7,133.97,559
Jawa Barat,jawa_barat,KOTA CIMAHI,2025,29.12,20.22,24.67,1896.9,96.38,606
Jawa Barat,jawa_barat,KOTA CIREBON,2021,29.31,20.23,24.77,1932.1,135.47,598
Jawa Barat,jawa_barat,KOTA CIREBON,2022,28.79,19.85,24.32,2044.9,107.75,635
Jawa Barat,jawa_barat,KOTA CIREBON,2023,30.07,20.37,25.22,1164.3,87.63,573
Jawa Barat,jawa_barat,KOTA CIREBON,2024,29.84,20.53,25.18,1791.2,165.14,570
Jawa Barat,jawa_barat,KOTA CIREBON,2025,30.25,21.12,25.69,2007.1,80.83,584
Jawa Barat,jawa_barat,KOTA DEPOK,2021,29.45,20.33,24.89,1669.5,130.85,569
Jawa Barat,jawa_barat,KOTA DEPOK,2022,29.22,20.2,24.71,1859.3,65.51,639
Jawa Barat,jawa_barat,KOTA DEPOK,2023,30.03,20.34,25.19,1139.8,84.47,613
Jawa Barat,jawa_barat,KOTA DEPOK,2024,28.59,19.53,24.06,1701.9,163.45,599
Jawa Barat,jawa_barat,KOTA DEPOK,2025,30.31,21.17,25.74,2009.6,88.59,613
Jawa Barat,jawa_barat,KOTA SUKABUMI,2021,29.61,20.47,25.04,1731.1,130.53,585
Jawa Barat,jawa_barat,KOTA SUKABUMI,2022,29.68,20.57,25.12,1994.7,87.93,602
Jawa Barat,jawa_barat,KOTA SUKABUMI,2023,29.68,20.05,24.87,1112.2,89.62,641
Jawa Barat,jawa_barat,KOTA SUKABUMI,2024,29.91,20.58,25.25,1733.5,150.57,575
Jawa Barat,jawa_barat,KOTA SUKABUMI,2025,29.08,20.18,24.63,2165.6,93.56,626
Jawa Barat,jawa_barat,KOTA TASIKMALAYA,2021,29.36,20.27,24.82,1751.2,89.64,613
Jawa Barat,jawa_barat,KOTA TASIKMALAYA,2022,29.74,20.62,25.18,1955.5,85.21,581
Jawa Barat,jawa_barat,KOTA TASIKMALAYA,2023,29.81,20.16,24.99,1223.7,78.58,580
Jawa Barat,jawa_barat,KOTA TASIKMALAYA,2024,29.76,20.46,25.11,1767.6,118.06,586
Jawa Barat,jawa_barat,KOTA TASIKMALAYA,2025,29.63,20.62,25.12,1937.6,104.62,618
Jawa Tengah,jawa_tengah,KAB. BANJARNEGARA,2021,30.37,21.47,25.92,992.8,174.85,574
Jawa Tengah,jawa_tengah,KAB. BANJARNEGARA,2022,29.82,21.13,25.48,1084.8,114.63,609
Jawa Tengah,jawa_tengah,KAB. BANJARNEGARA,2023,31.37,21.79,26.58,629.0,124.84,554
Jawa Tengah,jawa_tengah,KAB. BANJARNEGARA,2024,31.19,22.03,26.61,1040.1,161.21,581
Jawa Tengah,jawa_tengah,KAB. BANJARNEGARA,2025,29.97,21.42,25.7,1198.0,128.58,573
Jawa Tengah,jawa_tengah,KAB. BANYUMAS,2021,29.85,21.06,25.45,888.3,163.93,577
Jawa Tengah,jawa_tengah,KAB. BANYUMAS,2022,30.64,21.79,26.22,960.5,96.48,591
Jawa Tengah,jawa_tengah,KAB. BANYUMAS,2023,31.11,21.58,26.34,874.9,124.22,570
Jawa Tengah,jawa_tengah,KAB. BANYUMAS,2024,30.61,21.56,26.09,970.0,179.19,577
Jawa Tengah,jawa_tengah,KAB. BANYUMAS,2025,29.83,21.31,25.57,1200.2,120.04,582
Jawa Tengah,jawa_tengah,KAB. BATANG,2021,29.91,21.11,25.51,1131.9,181.75,546
Jawa Tengah,jawa_tengah,KAB. BATANG,2022,30.35,21.56,25.96,1129.4,107.25,591
Jawa Tengah,jawa_tengah,KAB. BATANG,2023,30.02,20.71,25.36,780.9,122.74,583
Jawa Tengah,jawa_tengah,KAB. BATANG,2024,30.88,21.78,26.33,1240.1,163.04,611
Jawa Tengah,jawa_tengah,KAB. BATANG,2025,29.78,21.27,25.52,1230.1,144.51,594
Jawa Tengah,jawa_tengah,KAB. BLORA,2021,30.44,21.53,25.99,1007.0,171.17,557
Jawa Tengah,jawa_tengah,KAB. BLORA,2022,29.86,21.16,25.51,1299.4,127.82,573
Jawa Tengah,jawa_tengah,KAB. BLORA,2023,30.58,21.15,25.86,812.8,124.93,552
Jawa Tengah,jawa_tengah,KAB. BLORA,2024,31.4,22.2,26.8,1023.4,145.87,544
Jawa Tengah,jawa_tengah,KAB. BLORA,2025,29.83,21.31,25.57,1346.6,122.26,594
Jawa Tengah,jawa_tengah,KAB. BOYOLALI,2021,30.18,21.32,25.75,1045.6,163.74,591
Jawa Tengah,jawa_tengah,KAB. BOYOLALI,2022,31.22,22.25,26.74,1064.2,111.99,594
Jawa Tengah,jawa_tengah,KAB. BOYOLALI,2023,31.5,21.9,26.7,703.9,130.7,568
Jawa Tengah,jawa_tengah,KAB. BOYOLALI,2024,30.44,21.43,25.94,1018.9,155.76,564
